word,coordenada_x,coordenada_y,R,G,B,distance
SALMON,G,11,225,146,123,0.18372929096221924
SALMON,F,11,223,134,112,0.18333712220191956
SALMON,G,10,227,147,113,0.18295662105083466
SALMON,H,12,227,160,127,0.1826440840959549
SALMON,H,11,230,159,119,0.18262238800525665
WHALE,K,24,102,146,172,0.18325772881507874
WHALE,M,27,75,130,160,0.1817934215068817
WHALE,J,21,134,171,185,0.18067550659179688
WHALE,I,25,88,101,141,0.18033510446548462
WHALE,L,26,85,133,166,0.17898523807525635
GRIZZLY,A,3,99,43,32,0.1506074070930481
GRIZZLY,A,4,109,44,35,0.1502659171819687
GRIZZLY,K,24,102,146,172,0.1489860713481903
GRIZZLY,A,2,90,47,30,0.14842823147773743
GRIZZLY,M,27,75,130,160,0.14821219444274902
FLAMINGO,I,18,191,193,194,0.174854576587677
FLAMINGO,E,14,217,110,120,0.1611693799495697
FLAMINGO,F,14,217,130,129,0.1592044234275818
FLAMINGO,G,14,220,142,135,0.15886661410331726
FLAMINGO,F,12,219,133,119,0.15873181819915771
FOX,E,9,212,109,77,0.13539446890354156
FOX,C,6,188,76,47,0.13506771624088287
FOX,E,8,211,105,66,0.13480746746063232
FOX,C,5,180,80,46,0.13475586473941803
FOX,E,10,215,114,90,0.1341949999332428
CRICKET,J,21,134,171,185,0.17515559494495392
CRICKET,K,24,102,146,172,0.17058373987674713
CRICKET,J,22,123,155,177,0.16807785630226135
CRICKET,M,27,75,130,160,0.16634051501750946
CRICKET,J,20,146,185,193,0.16575273871421814
CANARY,J,6,240,218,93,0.1977241039276123
CANARY,J,3,239,213,61,0.19692963361740112
CANARY,K,4,235,222,79,0.19648699462413788
CANARY,J,4,237,216,75,0.1962134838104248
CANARY,J,5,238,217,81,0.19604545831680298
PIG,J,13,197,200,155,0.14732445776462555
PIG,I,15,204,200,166,0.14701616764068604
PIG,J,12,203,205,152,0.1468052715063095
PIG,M,27,75,130,160,0.1467607617378235
PIG,J,14,190,196,156,0.1467297524213791
TIGER,E,4,218,131,42,0.15119647979736328
TIGER,E,3,223,136,44,0.15098559856414795
TIGER,E,5,217,125,46,0.14988332986831665
TIGER,I,18,191,193,194,0.14933085441589355
TIGER,K,24,102,146,172,0.14910174906253815
LADYBUG,I,18,191,193,194,0.15055350959300995
LADYBUG,C,11,211,78,73,0.14465048909187317
LADYBUG,C,12,210,78,76,0.14453987777233124
LADYBUG,C,10,213,78,66,0.14339223504066467
