word,coordenada_x,coordenada_y,R,G,B,distance
SALMON,F,11,223,134,112,0.23569975793361664
SALMON,G,11,225,146,123,0.23502734303474426
SALMON,G,12,223,145,126,0.23401761054992676
SALMON,G,10,227,147,113,0.23295746743679047
SALMON,F,12,219,133,119,0.23291932046413422
WHALE,K,21,130,186,197,0.18865154683589935
WHALE,O,29,75,143,168,0.18861593306064606
WHALE,K,22,119,178,193,0.1884542852640152
WHALE,K,23,111,164,184,0.18831917643547058
WHALE,M,26,81,147,175,0.18822559714317322
GRIZZLY,A,1,82,48,27,0.18266074359416962
GRIZZLY,A,2,90,47,30,0.18060137331485748
GRIZZLY,B,1,115,71,37,0.17921312153339386
GRIZZLY,A,3,99,43,32,0.1788167953491211
GRIZZLY,A,4,109,44,35,0.17566731572151184
FLAMINGO,E,14,217,110,120,0.22354060411453247
FLAMINGO,F,14,217,130,129,0.2222183644771576
FLAMINGO,E,13,211,112,112,0.22175060212612152
FLAMINGO,F,15,218,127,144,0.22160989046096802
FLAMINGO,E,15,214,104,131,0.22123296558856964
FOX,D,3,191,112,45,0.1881248950958252
FOX,D,4,202,115,45,0.18806615471839905
FOX,D,5,200,104,46,0.18803586065769196
FOX,D,6,202,97,45,0.18755027651786804
FOX,C,3,164,89,46,0.1870294064283371
CRICKET,M,16,124,176,121,0.17955057322978973
CRICKET,M,15,119,172,112,0.17939065396785736
CRICKET,L,14,141,180,124,0.17920687794685364
CRICKET,N,18,109,168,114,0.17902891337871552
CRICKET,N,19,111,170,115,0.17900821566581726
CANARY,K,4,235,222,79,0.23560798168182373
CANARY,K,3,234,219,71,0.23491115868091583
CANARY,K,2,234,219,67,0.23483900725841522
CANARY,J,5,238,217,81,0.23462562263011932
CANARY,J,7,238,220,101,0.23455363512039185
PIG,H,15,218,165,158,0.1829603910446167
PIG,G,16,206,150,162,0.18187612295150757
PIG,H,16,200,164,172,0.18106529116630554
PIG,G,15,222,144,155,0.1807096302509308
PIG,G,17,192,152,164,0.179144948720932
TIGER,D,4,202,115,45,0.19153675436973572
TIGER,E,5,217,125,46,0.19149884581565857
TIGER,E,6,213,114,50,0.19100892543792725
TIGER,E,4,218,131,42,0.1909903734922409
TIGER,E,3,223,136,44,0.1905028223991394
LADYBUG,L,11,158,188,108,0.17614535987377167
LADYBUG,L,12,152,186,114,0.17598971724510193
LADYBUG,M,11,128,174,91,0.17598657310009003
LADYBUG,M,10,139,180,87,0.17594453692436218
LADYBUG,L,10,165,191,101,0.17582207918167114
FROG,O,5,126,166,66,0.2006973773241043
FROG,P,2,115,145,62,0.2005923092365265
FROG,O,4,132,168,64,0.20055171847343445
FROG,P,1,112,140,60,0.20038802921772003
FROG,O,6,111,158,69,0.2001560926437378
AXOLOTL,H,17,192,166,175,0.1792360246181488
AXOLOTL,G,15,222,144,155,0.17880789935588837
AXOLOTL,H,16,200,164,172,0.1786533147096634
AXOLOTL,G,16,206,150,162,0.1779019683599472
AXOLOTL,H,15,218,165,158,0.17710407078266144
TOAD,P,1,112,140,60,0.18628215789794922
TOAD,P,4,102,139,65,0.18561410903930664
TOAD,P,2,115,145,62,0.18550118803977966
TOAD,P,3,107,142,64,0.18542861938476562
TOAD,P,10,65,118,66,0.18519894778728485
LEMON,K,5,230,221,85,0.23680557310581207
LEMON,K,4,235,222,79,0.2366015613079071
LEMON,K,6,227,220,95,0.23588798940181732
LEMON,K,3,234,219,71,0.23560431599617004
LEMON,K,2,234,219,67,0.23526374995708466
LIME,M,4,202,207,62,0.24416911602020264
LIME,M,5,194,204,68,0.24410496652126312
LIME,N,1,180,193,51,0.24346613883972168
LIME,M,6,182,198,73,0.24295583367347717
LIME,M,3,206,206,55,0.24294328689575195
KIWI,L,9,174,194,96,0.23416712880134583
KIWI,O,1,147,170,59,0.23382942378520966
KIWI,L,8,185,199,94,0.23380404710769653
KIWI,M,7,171,194,77,0.23369735479354858
KIWI,L,10,165,191,101,0.23359891772270203
PUMPKIN,E,6,213,114,50,0.22333508729934692
PUMPKIN,E,5,217,125,46,0.22292771935462952
PUMPKIN,D,5,200,104,46,0.22214511036872864
PUMPKIN,D,4,202,115,45,0.22196745872497559
PUMPKIN,D,6,202,97,45,0.22160421311855316
ZUCCHINI,P,4,102,139,65,0.19491218030452728
ZUCCHINI,P,3,107,142,64,0.19478373229503632
ZUCCHINI,P,5,96,142,67,0.19452112913131714
ZUCCHINI,P,2,115,145,62,0.19428986310958862
ZUCCHINI,P,1,112,140,60,0.1942545622587204
GRAPE,A,25,131,58,113,0.23964668810367584
GRAPE,D,22,135,76,125,0.23957538604736328
GRAPE,B,25,130,64,121,0.2394585907459259
GRAPE,C,24,132,69,124,0.23941777646541595
GRAPE,D,23,128,73,124,0.23940786719322205
CUCUMBER,L,13,145,178,120,0.2049018144607544
CUCUMBER,L,14,141,180,124,0.20474106073379517
CUCUMBER,K,13,175,195,138,0.20437629520893097
CUCUMBER,L,15,147,185,134,0.20435035228729248
CUCUMBER,K,12,178,197,132,0.2040184736251831
COCONUT,H,9,229,163,106,0.20392672717571259
COCONUT,G,8,224,149,97,0.20333361625671387
COCONUT,G,9,225,149,105,0.20268261432647705
COCONUT,H,11,230,159,119,0.2025286704301834
COCONUT,I,14,209,200,158,0.20204809308052063
EGGPLANT,B,27,111,59,115,0.23916202783584595
EGGPLANT,D,25,109,64,118,0.23840686678886414
EGGPLANT,D,24,121,71,123,0.23786218464374542
EGGPLANT,D,23,128,73,124,0.23748734593391418
EGGPLANT,B,26,122,62,121,0.23706302046775818
ASPARAGUS,J,12,203,205,152,0.20040391385555267
ASPARAGUS,J,13,197,200,155,0.19969090819358826
ASPARAGUS,P,1,112,140,60,0.1993180513381958
ASPARAGUS,P,2,115,145,62,0.19898435473442078
ASPARAGUS,J,11,210,207,142,0.19856171309947968
PEACH,H,12,227,160,127,0.2432744950056076
PEACH,H,11,230,159,119,0.24265897274017334
PEACH,H,13,224,161,135,0.2423103004693985
PEACH,G,10,227,147,113,0.24202921986579895
PEACH,G,11,225,146,123,0.2420153021812439
APPLE,N,6,147,183,68,0.1979161500930786
APPLE,N,5,154,184,62,0.1978864073753357
APPLE,N,4,161,186,60,0.19767694175243378
APPLE,M,7,171,194,77,0.1976151317358017
APPLE,M,8,158,189,81,0.1975983828306198
EGG,J,7,238,220,101,0.1810462325811386
EGG,J,6,240,218,93,0.18064720928668976
EGG,J,5,238,217,81,0.1799217164516449
EGG,J,4,237,216,75,0.17952662706375122
EGG,K,4,235,222,79,0.1791631132364273
BANANA,J,7,238,220,101,0.21312111616134644
BANANA,J,6,240,218,93,0.2126985788345337
BANANA,J,5,238,217,81,0.2120099514722824
BANANA,J,4,237,216,75,0.21151162683963776
BANANA,K,4,235,222,79,0.21088598668575287
TOMATO,C,10,213,78,66,0.2256523072719574
TOMATO,B,11,207,67,54,0.22551007568836212
TOMATO,B,12,209,65,59,0.2255088835954666
TOMATO,B,10,206,66,49,0.22496896982192993
TOMATO,A,10,205,61,45,0.2248879224061966
BEET,A,20,175,49,110,0.21212783455848694
BEET,A,19,184,48,108,0.2115393579006195
BEET,A,21,168,55,115,0.21150368452072144
BEET,A,22,159,58,117,0.21078769862651825
BEET,A,18,192,50,97,0.21043653786182404
PEARL,I,17,192,196,189,0.20828810334205627
PEARL,I,15,204,200,166,0.2069563865661621
PEARL,I,14,209,200,158,0.20609068870544434
PEARL,I,16,194,198,180,0.2054646611213684
PEARL,I,13,207,190,146,0.20327848196029663
AMETHYST,F,23,123,87,135,0.2363782674074173
AMETHYST,F,22,131,95,137,0.23628543317317963
AMETHYST,E,24,119,77,129,0.23625272512435913
AMETHYST,F,24,112,82,132,0.23617175221443176
AMETHYST,E,23,128,81,133,0.23612156510353088
SAPPHIRE,L,30,66,90,141,0.22378990054130554
SAPPHIRE,K,29,68,88,139,0.2236151248216629
SAPPHIRE,K,30,65,82,135,0.2235545665025711
SAPPHIRE,J,28,70,87,138,0.2231380045413971
SAPPHIRE,I,30,48,65,124,0.222910538315773
GOLD,E,1,203,141,42,0.23104695975780487
GOLD,F,1,220,158,32,0.2301708310842514
GOLD,G,1,221,168,33,0.22978918254375458
GOLD,I,11,225,195,128,0.22955679893493652
GOLD,I,10,228,200,119,0.22789143025875092
RUBY,A,16,201,57,74,0.21994802355766296
RUBY,B,15,205,59,81,0.21931874752044678
RUBY,A,17,197,53,86,0.21919116377830505
RUBY,B,14,196,58,67,0.21881535649299622
RUBY,C,14,200,66,84,0.21818003058433533
JADE,O,25,90,163,142,0.2271299511194229
JADE,N,23,99,168,142,0.22707146406173706
JADE,M,22,109,175,158,0.22690962255001068
JADE,L,19,140,190,165,0.2267438769340515
JADE,M,21,117,180,153,0.22673632204532623
TILE,J,19,165,194,195,0.19884364306926727
TILE,J,21,134,171,185,0.19839000701904297
TILE,O,28,80,153,163,0.19824059307575226
TILE,J,20,146,185,193,0.19821056723594666
TILE,N,27,77,147,166,0.19789890944957733
LAPIS LAZULI,H,30,49,56,116,0.21831369400024414
LAPIS LAZULI,I,30,48,65,124,0.21741603314876556
LAPIS LAZULI,H,29,59,64,124,0.21701836585998535
LAPIS LAZULI,I,29,62,71,129,0.21631231904029846
LAPIS LAZULI,G,29,57,53,119,0.21532733738422394
AMBER,D,3,191,112,45,0.22007131576538086
AMBER,D,2,188,118,47,0.2195596992969513
AMBER,D,4,202,115,45,0.21952608227729797
AMBER,E,2,217,140,41,0.21907465159893036
AMBER,E,4,218,131,42,0.21807290613651276
BRICK,B,5,158,65,44,0.23453211784362793
BRICK,B,4,150,70,45,0.2336447536945343
BRICK,B,6,171,61,45,0.23154382407665253
BRICK,A,5,124,45,38,0.23123422265052795
BRICK,C,4,170,82,47,0.23092225193977356
EMERALD,P,24,87,159,119,0.23147761821746826
EMERALD,P,25,85,160,130,0.23112425208091736
EMERALD,P,23,88,158,113,0.23031869530677795
EMERALD,P,26,83,161,137,0.2298145592212677
EMERALD,O,24,93,164,133,0.22871804237365723
SUNFLOWER,I,4,238,198,69,0.2114211618900299
SUNFLOWER,I,3,235,197,59,0.21126630902290344
SUNFLOWER,H,3,237,186,58,0.2112610936164856
SUNFLOWER,H,2,237,188,52,0.2111821323633194
SUNFLOWER,I,5,239,203,76,0.21114015579223633
BASIL,K,14,163,183,135,0.21257907152175903
BASIL,K,15,163,188,147,0.21169403195381165
BASIL,L,13,145,178,120,0.21128667891025543
BASIL,L,14,141,180,124,0.2105478048324585
BASIL,P,2,115,145,62,0.21034033596515656
MALLOW,F,17,189,129,153,0.20885753631591797
MALLOW,F,16,202,130,150,0.20875796675682068
MALLOW,G,16,206,150,162,0.20830777287483215
MALLOW,G,15,222,144,155,0.2080763280391693
MALLOW,F,18,178,127,153,0.20797216892242432
LAVENDER,H,20,154,142,164,0.23563653230667114
LAVENDER,H,19,168,152,171,0.2354731410741806
LAVENDER,H,21,142,131,158,0.2353101372718811
LAVENDER,H,18,174,159,174,0.23360082507133484
LAVENDER,G,20,152,123,154,0.23264957964420319
POPPY,C,10,213,78,66,0.21506920456886292
POPPY,C,11,211,78,73,0.21502617001533508
POPPY,C,12,210,78,76,0.2148793488740921
POPPY,B,12,209,65,59,0.2146739512681961
POPPY,A,15,205,59,66,0.21405839920043945
WHEAT,I,11,225,195,128,0.22988802194595337
WHEAT,H,8,230,167,96,0.22879701852798462
WHEAT,I,12,220,198,142,0.2283010184764862
WHEAT,H,7,230,170,89,0.22736459970474243
WHEAT,H,9,229,163,106,0.22670653462409973
CARNATION,F,15,218,127,144,0.23502594232559204
CARNATION,E,15,214,104,131,0.23492521047592163
CARNATION,G,15,222,144,155,0.2338765412569046
CARNATION,E,16,205,110,140,0.23383520543575287
CARNATION,D,16,207,85,124,0.23243778944015503
CORAL,D,11,208,96,88,0.24288105964660645
CORAL,F,11,223,134,112,0.24282652139663696
CORAL,D,12,207,96,91,0.24234706163406372
CORAL,E,12,211,111,104,0.24216513335704803
CORAL,C,12,210,78,76,0.24206390976905823
MINT,L,19,140,190,165,0.23748041689395905
MINT,L,18,147,191,160,0.23663601279258728
MINT,K,18,171,200,179,0.23644331097602844
MINT,K,19,156,197,185,0.23593027889728546
MINT,K,17,170,199,174,0.23564249277114868
WOOD,A,1,82,48,27,0.19716401398181915
WOOD,B,1,115,71,37,0.19699910283088684
WOOD,A,2,90,47,30,0.1960359662771225
WOOD,C,1,143,92,43,0.19594691693782806
WOOD,C,2,150,87,44,0.19540129601955414
HURRICANE,O,28,80,153,163,0.17874372005462646
HURRICANE,P,29,82,157,165,0.17836952209472656
HURRICANE,N,27,77,147,166,0.17836931347846985
HURRICANE,P,30,79,151,171,0.17779994010925293
HURRICANE,N,26,82,161,166,0.17763076722621918
SKIN,H,12,227,160,127,0.21083196997642517
SKIN,H,13,224,161,135,0.2106979340314865
SKIN,H,14,222,163,143,0.20859649777412415
SKIN,H,11,230,159,119,0.2080986648797989
SKIN,H,9,229,163,106,0.20591098070144653
FIRE,A,10,205,61,45,0.19363383948802948
FIRE,A,11,205,61,45,0.19363383948802948
FIRE,B,10,206,66,49,0.193354070186615
FIRE,B,11,207,67,54,0.1931779533624649
FIRE,B,9,202,63,44,0.19316476583480835
SAND,I,13,207,190,146,0.22830486297607422
SAND,I,12,220,198,142,0.22367145121097565
SAND,I,14,209,200,158,0.2223719209432602
SAND,I,15,204,200,166,0.2193349003791809
SAND,I,11,225,195,128,0.21857470273971558
SEA,L,23,101,176,189,0.2028111070394516
SEA,M,25,86,163,179,0.20238067209720612
SEA,P,29,82,157,165,0.20203429460525513
SEA,L,22,112,177,179,0.2019960731267929
SEA,O,28,80,153,163,0.2019948810338974
MUD,A,1,82,48,27,0.21268650889396667
MUD,B,1,115,71,37,0.21224434673786163
MUD,A,2,90,47,30,0.21146482229232788
MUD,B,2,128,70,41,0.21075819432735443
MUD,B,3,136,67,39,0.2092263549566269
GRASS,M,13,122,170,101,0.21531209349632263
GRASS,M,12,124,172,97,0.21513982117176056
GRASS,O,8,97,147,69,0.21507662534713745
GRASS,P,5,96,142,67,0.21491311490535736
GRASS,O,7,106,155,70,0.214854896068573
POND,L,20,134,188,172,0.18372949957847595
POND,M,22,109,175,158,0.18356792628765106
POND,O,28,80,153,163,0.18346939980983734
POND,L,21,122,182,175,0.1834493726491928
POND,O,27,83,159,156,0.18338246643543243
SUNRISE,H,10,235,159,109,0.18268398940563202
SUNRISE,G,10,227,147,113,0.18241369724273682
SUNRISE,F,10,220,130,98,0.182351753115654
SUNRISE,F,11,223,134,112,0.18190665543079376
SUNRISE,E,10,215,114,90,0.1818169802427292
MOSS,P,1,112,140,60,0.22770585119724274
MOSS,P,2,115,145,62,0.2257140576839447
MOSS,P,4,102,139,65,0.22499628365039825
MOSS,P,3,107,142,64,0.2249257117509842
MOSS,K,14,163,183,135,0.2236262559890747
SKY,J,23,112,144,171,0.19848936796188354
SKY,J,22,123,155,177,0.19847789406776428
SKY,J,21,134,171,185,0.19829736649990082
SKY,K,23,111,164,184,0.19829608500003815
SKY,I,22,124,140,165,0.1980752795934677
THUNDERBOLT,I,20,148,161,177,0.17909562587738037
THUNDERBOLT,I,21,137,147,169,0.17901010811328888
THUNDERBOLT,I,19,164,176,185,0.17845331132411957
THUNDERBOLT,I,18,191,193,194,0.176884725689888
THUNDERBOLT,I,22,124,140,165,0.1760358363389969
BLOOD,A,13,194,54,46,0.20025542378425598
BLOOD,A,14,203,57,56,0.19987455010414124
BLOOD,B,13,201,60,63,0.19972646236419678
BLOOD,B,14,196,58,67,0.19936290383338928
BLOOD,A,15,205,59,66,0.199186772108078
SUNSET,E,10,215,114,90,0.19536200165748596
SUNSET,F,10,220,130,98,0.19471296668052673
SUNSET,F,11,223,134,112,0.19421830773353577
SUNSET,E,9,212,109,77,0.19408904016017914
SUNSET,F,9,219,128,88,0.19356133043766022
SHAME,I,17,192,196,189,0.1652994453907013
SHAME,H,17,192,166,175,0.1652853637933731
SHAME,H,18,174,159,174,0.16466540098190308
SHAME,H,16,200,164,172,0.16414840519428253
SHAME,I,16,194,198,180,0.1636684089899063
RELAX,H,17,192,166,175,0.17143048346042633
RELAX,H,16,200,164,172,0.17028142511844635
RELAX,G,18,185,148,162,0.16975118219852448
RELAX,H,18,174,159,174,0.16968673467636108
RELAX,G,17,192,152,164,0.16964305937290192
ECOLOGY,N,8,126,173,68,0.18832625448703766
ECOLOGY,N,7,130,175,68,0.18832211196422577
ECOLOGY,N,9,116,167,70,0.1881769746541977
ECOLOGY,N,6,147,183,68,0.1880919635295868
ECOLOGY,N,10,106,159,69,0.18793867528438568
PEACE,J,22,123,155,177,0.17452457547187805
PEACE,J,23,112,144,171,0.17433883249759674
PEACE,J,21,134,171,185,0.17428995668888092
PEACE,J,20,146,185,193,0.17412514984607697
PEACE,I,22,124,140,165,0.17381609976291656
RAGE,A,16,201,57,74,0.1803189516067505
RAGE,C,14,200,66,84,0.18030354380607605
RAGE,B,14,196,58,67,0.180169939994812
RAGE,B,15,205,59,81,0.1799539476633072
RAGE,A,17,197,53,86,0.17969724535942078
DISGUST,P,17,81,153,68,0.16726428270339966
DISGUST,N,9,116,167,70,0.1671593189239502
DISGUST,N,8,126,173,68,0.16714870929718018
DISGUST,O,14,77,150,66,0.16712765395641327
DISGUST,N,7,130,175,68,0.16688528656959534
HAPINESS,K,4,235,222,79,0.16659437119960785
HAPINESS,H,15,218,165,158,0.16607484221458435
HAPINESS,K,2,234,219,67,0.16599631309509277
HAPINESS,K,3,234,219,71,0.16583596169948578
HAPINESS,J,7,238,220,101,0.16546285152435303
LONELINESS,H,22,125,121,154,0.15866191685199738
LONELINESS,H,23,112,109,149,0.1585271954536438
LONELINESS,H,24,105,103,145,0.15836191177368164
LONELINESS,I,23,115,126,158,0.15724557638168335
LONELINESS,H,25,90,92,138,0.1571098268032074
DANGER,A,10,205,61,45,0.16858097910881042
DANGER,A,11,205,61,45,0.16858097910881042
DANGER,A,13,194,54,46,0.16832494735717773
DANGER,A,12,195,57,41,0.16797181963920593
DANGER,A,14,203,57,56,0.16794651746749878
SADNESS,H,24,105,103,145,0.15990176796913147
SADNESS,I,23,115,126,158,0.15987378358840942
SADNESS,I,21,137,147,169,0.1598367989063263
SADNESS,H,23,112,109,149,0.15976406633853912
SADNESS,H,22,125,121,154,0.15972988307476044
TOXIC,M,1,211,207,48,0.18784691393375397
TOXIC,M,2,208,206,51,0.1876092255115509
TOXIC,M,3,206,206,55,0.18739566206932068
TOXIC,M,4,202,207,62,0.18721607327461243
TOXIC,L,4,223,217,68,0.1869611293077469
SUMMER,J,6,240,218,93,0.18409974873065948
SUMMER,J,7,238,220,101,0.18390333652496338
SUMMER,J,5,238,217,81,0.1835823357105255
SUMMER,K,4,235,222,79,0.1833946257829666
SUMMER,J,4,237,216,75,0.1831791251897812
AUTUMN,C,5,180,80,46,0.20688870549201965
AUTUMN,D,6,202,97,45,0.20633846521377563
AUTUMN,D,5,200,104,46,0.20624786615371704
AUTUMN,D,8,205,95,49,0.20554156601428986
AUTUMN,C,6,188,76,47,0.20553040504455566
WINTER,J,21,134,171,185,0.18536680936813354
WINTER,J,20,146,185,193,0.1849731057882309
WINTER,J,22,123,155,177,0.18381285667419434
WINTER,K,24,102,146,172,0.18357983231544495
WINTER,K,23,111,164,184,0.1831178516149521
SPRING,K,11,185,201,122,0.1899413764476776
SPRING,K,10,194,204,116,0.18989717960357666
SPRING,L,8,185,199,94,0.18934835493564606
SPRING,K,9,204,207,111,0.18931421637535095
SPRING,L,7,201,207,90,0.18923351168632507
HOPE,F,14,217,130,129,0.18191054463386536
HOPE,F,13,213,130,122,0.18162599205970764
HOPE,G,14,220,142,135,0.18159198760986328
HOPE,E,13,211,112,112,0.18156825006008148
HOPE,E,14,217,110,120,0.1814611852169037
FEMINISM,B,14,196,58,67,0.16829997301101685
FEMINISM,G,16,206,150,162,0.16829319298267365
FEMINISM,A,16,201,57,74,0.1681797355413437
FEMINISM,B,15,205,59,81,0.16814111173152924
FEMINISM,C,13,207,75,83,0.16812294721603394
SHRECK,N,5,154,184,62,0.17711438238620758
SHRECK,N,4,161,186,60,0.17706118524074554
SHRECK,N,6,147,183,68,0.17675232887268066
SHRECK,N,3,170,189,58,0.17674612998962402
SHRECK,M,7,171,194,77,0.17651943862438202
TRACTOR,P,3,107,142,64,0.15926377475261688
TRACTOR,P,4,102,139,65,0.15918751060962677
TRACTOR,P,1,112,140,60,0.15918739140033722
TRACTOR,P,2,115,145,62,0.15916533768177032
TRACTOR,P,5,96,142,67,0.1590406596660614
SONIC,I,30,48,65,124,0.16929350793361664
SONIC,H,30,49,56,116,0.1690426766872406
SONIC,G,29,57,53,119,0.16850975155830383
SONIC,H,29,59,64,124,0.16746263206005096
SONIC,G,30,51,47,105,0.1674509346485138
PIKACHU,J,3,239,213,61,0.1873711794614792
PIKACHU,J,2,235,211,51,0.18676626682281494
PIKACHU,K,2,234,219,67,0.18579578399658203
PIKACHU,J,4,237,216,75,0.18575836718082428
PIKACHU,J,5,238,217,81,0.1854376345872879
HULK,N,8,126,173,68,0.1823432743549347
HULK,N,7,130,175,68,0.1822856068611145
HULK,P,17,81,153,68,0.18222512304782867
HULK,O,14,77,150,66,0.18222084641456604
HULK,P,16,78,152,70,0.1819627583026886
BARBIE,C,17,204,68,122,0.18657924234867096
BARBIE,C,16,209,65,110,0.18608097732067108
BARBIE,D,16,207,85,124,0.18562668561935425
BARBIE,B,18,199,54,115,0.18535520136356354
BARBIE,B,17,207,55,102,0.18512791395187378
BRUSH,I,17,192,196,189,0.17358361184597015
BRUSH,I,16,194,198,180,0.1729695200920105
BRUSH,I,15,204,200,166,0.17102093994617462
BRUSH,I,14,209,200,158,0.17017319798469543
BRUSH,I,18,191,193,194,0.1698381006717682
SMURF,N,28,77,141,173,0.18944065272808075
SMURF,L,24,96,164,187,0.18849724531173706
SMURF,L,25,90,147,176,0.18844622373580933
SMURF,O,30,75,135,167,0.1883845329284668
SMURF,M,26,81,147,175,0.18836523592472076
WITCHCRAFT,G,19,167,138,159,0.18055614829063416
WITCHCRAFT,H,18,174,159,174,0.1801694929599762
WITCHCRAFT,H,20,154,142,164,0.18016327917575836
WITCHCRAFT,H,19,168,152,171,0.17983847856521606
WITCHCRAFT,F,19,166,119,148,0.1798100769519806
BERT (AND ERNIE),J,2,235,211,51,0.17768225073814392
BERT (AND ERNIE),J,3,239,213,61,0.17756499350070953
BERT (AND ERNIE),D,7,211,99,50,0.17744824290275574
BERT (AND ERNIE),E,10,215,114,90,0.17711204290390015
BERT (AND ERNIE),F,11,223,134,112,0.17709791660308838
GRINCH,N,10,106,159,69,0.20333927869796753
GRINCH,N,9,116,167,70,0.2032965123653412
GRINCH,O,6,111,158,69,0.20314666628837585
GRINCH,N,11,100,157,71,0.20290535688400269
GRINCH,O,7,106,155,70,0.2028246372938156
SIMPSON,J,2,235,211,51,0.16333195567131042
SIMPSON,L,1,229,216,45,0.16280820965766907
SIMPSON,J,3,239,213,61,0.16259728372097015
SIMPSON,K,2,234,219,67,0.16085505485534668
SIMPSON,L,2,228,217,53,0.1604297161102295
FLASH,A,15,205,59,66,0.18658356368541718
FLASH,A,14,203,57,56,0.18646767735481262
FLASH,B,13,201,60,63,0.18645833432674408
FLASH,B,12,209,65,59,0.18640023469924927
FLASH,B,14,196,58,67,0.18613889813423157
