word,coordenada_x,coordenada_y,R,G,B,distance
SALMON,F,11,223,134,112,0.10463082045316696
SALMON,F,12,219,133,119,0.10445153713226318
SALMON,G,12,223,145,126,0.1042250320315361
SALMON,E,11,211,117,103,0.10391539335250854
SALMON,G,11,225,146,123,0.10386528074741364
WHALE,J,18,180,202,194,0.09795352071523666
WHALE,J,19,165,194,195,0.09760696440935135
WHALE,K,20,144,191,190,0.09616592526435852
WHALE,I,18,191,193,194,0.09597867727279663
WHALE,J,17,181,202,191,0.09554564952850342
GRIZZLY,A,1,82,48,27,0.11445768177509308
GRIZZLY,B,1,115,71,37,0.11193987727165222
GRIZZLY,C,1,143,92,43,0.10745469480752945
GRIZZLY,A,2,90,47,30,0.10696098208427429
GRIZZLY,B,2,128,70,41,0.10241393744945526
FLAMINGO,E,14,217,110,120,0.12481379508972168
FLAMINGO,C,16,209,65,110,0.12430739402770996
FLAMINGO,B,17,207,55,102,0.12429572641849518
FLAMINGO,F,14,217,130,129,0.12415209412574768
FLAMINGO,D,15,206,85,112,0.12412924319505692
FOX,C,2,150,87,44,0.11112140119075775
FOX,C,1,143,92,43,0.11057959496974945
FOX,C,3,164,89,46,0.11025705188512802
FOX,H,8,230,167,96,0.1100541353225708
FOX,G,6,228,159,82,0.10977993905544281
CRICKET,I,17,192,196,189,0.09989058971405029
CRICKET,I,18,191,193,194,0.09984524548053741
CRICKET,P,6,88,138,67,0.09841760993003845
CRICKET,P,7,81,133,67,0.09833657741546631
CRICKET,O,10,83,138,68,0.09809881448745728
CANARY,J,2,235,211,51,0.13966986536979675
CANARY,L,1,229,216,45,0.1392614096403122
CANARY,J,3,239,213,61,0.13914045691490173
CANARY,L,2,228,217,53,0.13835665583610535
CANARY,K,2,234,219,67,0.13823439180850983
PIG,I,18,191,193,194,0.09046442061662674
PIG,G,14,220,142,135,0.08642891049385071
PIG,F,14,217,130,129,0.08621099591255188
PIG,F,13,213,130,122,0.08562204241752625
PIG,G,13,221,143,129,0.0853215903043747
TIGER,G,3,235,169,52,0.1057816743850708
TIGER,F,2,230,162,42,0.10539555549621582
TIGER,F,3,228,158,50,0.10537402331829071
TIGER,G,4,234,169,63,0.10525599122047424
TIGER,F,4,230,160,63,0.10522012412548065
LADYBUG,I,17,192,196,189,0.12691807746887207
LADYBUG,I,18,191,193,194,0.122847780585289
LADYBUG,I,16,194,198,180,0.12212854623794556
LADYBUG,A,13,194,54,46,0.11865943670272827
LADYBUG,A,14,203,57,56,0.11846806854009628
FROG,P,5,96,142,67,0.12467169761657715
FROG,O,8,97,147,69,0.12435093522071838
FROG,P,6,88,138,67,0.12418194860219955
FROG,O,9,93,145,69,0.12417662143707275
FROG,P,4,102,139,65,0.12399182468652725
AXOLOTL,I,18,191,193,194,0.12087352573871613
AXOLOTL,I,17,192,196,189,0.11889417469501495
AXOLOTL,J,18,180,202,194,0.1074460968375206
AXOLOTL,J,17,181,202,191,0.1067238599061966
AXOLOTL,I,16,194,198,180,0.106094591319561
TOAD,I,18,191,193,194,0.11053778231143951
TOAD,P,6,88,138,67,0.10606006532907486
TOAD,P,7,81,133,67,0.10604988038539886
TOAD,O,10,83,138,68,0.10549955815076828
TOAD,P,8,77,130,68,0.10547694563865662
LEMON,L,1,229,216,45,0.1590908318758011
LEMON,L,2,228,217,53,0.15869364142417908
LEMON,L,3,227,217,60,0.15807895362377167
LEMON,K,2,234,219,67,0.15771374106407166
LEMON,K,3,234,219,71,0.15721279382705688
LIME,N,5,154,184,62,0.17544668912887573
LIME,N,4,161,186,60,0.17531512677669525
LIME,N,6,147,183,68,0.17502421140670776
LIME,M,7,171,194,77,0.1745951771736145
LIME,N,3,170,189,58,0.1745467483997345
KIWI,O,5,126,166,66,0.16575413942337036
KIWI,O,4,132,168,64,0.16546140611171722
KIWI,P,2,115,145,62,0.16544289886951447
KIWI,N,8,126,173,68,0.1649860143661499
KIWI,N,7,130,175,68,0.16482429206371307
PUMPKIN,E,3,223,136,44,0.12587235867977142
PUMPKIN,E,4,218,131,42,0.12581384181976318
PUMPKIN,E,2,217,140,41,0.12509280443191528
PUMPKIN,E,5,217,125,46,0.12386109679937363
PUMPKIN,D,4,202,115,45,0.12354324012994766
ZUCCHINI,P,3,107,142,64,0.11924093961715698
ZUCCHINI,P,4,102,139,65,0.11911483108997345
ZUCCHINI,P,1,112,140,60,0.11889058351516724
ZUCCHINI,P,2,115,145,62,0.11874902248382568
ZUCCHINI,P,5,96,142,67,0.11824636161327362
GRAPE,A,25,131,58,113,0.11766317486763
GRAPE,B,27,111,59,115,0.1170618087053299
GRAPE,A,26,124,59,119,0.11667589843273163
GRAPE,B,25,130,64,121,0.1164584755897522
GRAPE,D,25,109,64,118,0.11630633473396301
CUCUMBER,L,11,158,188,108,0.15120667219161987
CUCUMBER,L,12,152,186,114,0.150887131690979
CUCUMBER,K,12,178,197,132,0.1508779227733612
CUCUMBER,K,13,175,195,138,0.15030844509601593
CUCUMBER,P,2,115,145,62,0.15020081400871277
COCONUT,C,1,143,92,43,0.12007167935371399
COCONUT,I,18,191,193,194,0.11885881423950195
COCONUT,B,1,115,71,37,0.11855897307395935
COCONUT,A,1,82,48,27,0.11730991303920746
COCONUT,C,2,150,87,44,0.11513963341712952
EGGPLANT,D,30,68,48,110,0.12303312122821808
EGGPLANT,E,29,73,50,118,0.12214851379394531
EGGPLANT,D,29,82,52,118,0.12212280929088593
EGGPLANT,F,28,74,51,119,0.1220957487821579
EGGPLANT,E,28,83,52,121,0.12183676660060883
ASPARAGUS,J,14,190,196,156,0.12820133566856384
ASPARAGUS,J,15,195,203,165,0.1281011998653412
ASPARAGUS,K,13,175,195,138,0.12693670392036438
ASPARAGUS,K,12,178,197,132,0.12692975997924805
ASPARAGUS,J,13,197,200,155,0.12650710344314575
PEACH,G,11,225,146,123,0.15718871355056763
PEACH,G,12,223,145,126,0.15590250492095947
PEACH,F,11,223,134,112,0.15582141280174255
PEACH,G,10,227,147,113,0.15479913353919983
PEACH,H,12,227,160,127,0.1547563076019287
APPLE,N,5,154,184,62,0.10108545422554016
APPLE,N,6,147,183,68,0.10104511678218842
APPLE,M,8,158,189,81,0.10071101784706116
APPLE,N,4,161,186,60,0.10071080923080444
APPLE,O,3,139,168,60,0.1005149632692337
EGG,I,18,191,193,194,0.07660737633705139
