word,coordenada_x,coordenada_y,R,G,B,distance
SALMON,G,10,227,147,113,0.17535510659217834
SALMON,F,11,223,134,112,0.1750660240650177
SALMON,G,11,225,146,123,0.1746673882007599
SALMON,H,11,230,159,119,0.17388084530830383
SALMON,H,12,227,160,127,0.17313839495182037
WHALE,N,25,89,166,160,0.11745762079954147
WHALE,P,28,81,159,151,0.11745560169219971
WHALE,M,24,93,172,174,0.11724516749382019
WHALE,P,27,85,162,147,0.11712010204792023
WHALE,N,26,82,161,166,0.11693176627159119
GRIZZLY,B,1,115,71,37,0.13902787864208221
GRIZZLY,A,1,82,48,27,0.13669174909591675
GRIZZLY,C,1,143,92,43,0.13601697981357574
GRIZZLY,A,2,90,47,30,0.13351278007030487
GRIZZLY,B,2,128,70,41,0.13214647769927979
FLAMINGO,E,14,217,110,120,0.15897081792354584
FLAMINGO,G,14,220,142,135,0.15703770518302917
FLAMINGO,F,14,217,130,129,0.15703438222408295
FLAMINGO,F,12,219,133,119,0.1568477749824524
FLAMINGO,G,13,221,143,129,0.156783789396286
FOX,F,7,223,142,80,0.12702688574790955
FOX,E,5,217,125,46,0.1269632875919342
FOX,G,7,230,158,91,0.1264583170413971
FOX,E,6,213,114,50,0.1263321042060852
FOX,D,4,202,115,45,0.12594527006149292
CRICKET,I,14,209,200,158,0.12357944995164871
CRICKET,J,10,216,207,129,0.12283343076705933
CRICKET,J,11,210,207,142,0.12282855063676834
CRICKET,I,13,207,190,146,0.12200546264648438
CRICKET,J,9,220,208,118,0.12189681828022003
CANARY,L,1,229,216,45,0.1940438449382782
CANARY,L,2,228,217,53,0.19339898228645325
CANARY,K,2,234,219,67,0.19339819252490997
CANARY,K,3,234,219,71,0.1929127722978592
CANARY,K,4,235,222,79,0.19266697764396667
PIG,F,14,217,130,129,0.12082824856042862
PIG,G,14,220,142,135,0.12055277079343796
PIG,E,13,211,112,112,0.12041163444519043
PIG,F,13,213,130,122,0.12010021507740021
PIG,E,14,217,110,120,0.1199897825717926
TIGER,F,2,230,162,42,0.11040733754634857
TIGER,G,3,235,169,52,0.11040578037500381
TIGER,E,3,223,136,44,0.10960729420185089
TIGER,F,3,228,158,50,0.10931926965713501
TIGER,F,4,230,160,63,0.10910239815711975
LADYBUG,B,12,209,65,59,0.11624771356582642
LADYBUG,A,15,205,59,66,0.11587552726268768
LADYBUG,C,12,210,78,76,0.11571311205625534
LADYBUG,A,14,203,57,56,0.1156654804944992
LADYBUG,C,11,211,78,73,0.11554571986198425
FROG,P,17,81,153,68,0.13534513115882874
FROG,O,14,77,150,66,0.13484051823616028
FROG,P,16,78,152,70,0.1348152607679367
FROG,O,15,81,153,73,0.13453136384487152
FROG,N,9,116,167,70,0.13427205383777618
AXOLOTL,G,15,222,144,155,0.11329542845487595
AXOLOTL,F,15,218,127,144,0.11262312531471252
AXOLOTL,E,15,214,104,131,0.11249250173568726
AXOLOTL,E,14,217,110,120,0.11172487586736679
AXOLOTL,E,16,205,110,140,0.11171609163284302
TOAD,I,13,207,190,146,0.09652063250541687
TOAD,J,10,216,207,129,0.09527640044689178
TOAD,I,14,209,200,158,0.09521837532520294
TOAD,I,12,220,198,142,0.09484702348709106
TOAD,J,11,210,207,142,0.09425359964370728
LEMON,K,4,235,222,79,0.18334871530532837
LEMON,K,5,230,221,85,0.183241069316864
LEMON,K,6,227,220,95,0.18212471902370453
LEMON,L,4,223,217,68,0.18210504949092865
LEMON,K,2,234,219,67,0.18201704323291779
LIME,N,1,180,193,51,0.22173577547073364
LIME,M,5,194,204,68,0.2217189371585846
LIME,N,3,170,189,58,0.2200811505317688
LIME,N,4,161,186,60,0.21994152665138245
LIME,N,5,154,184,62,0.21983641386032104
KIWI,N,6,147,183,68,0.16269049048423767
KIWI,N,5,154,184,62,0.16241049766540527
KIWI,N,7,130,175,68,0.16213281452655792
KIWI,N,8,126,173,68,0.1618005931377411
KIWI,N,4,161,186,60,0.1616193950176239
PUMPKIN,E,3,223,136,44,0.16960790753364563
PUMPKIN,E,4,218,131,42,0.16886916756629944
PUMPKIN,E,5,217,125,46,0.16866636276245117
PUMPKIN,E,6,213,114,50,0.1659252941608429
PUMPKIN,F,6,229,154,76,0.1653851866722107
ZUCCHINI,N,9,116,167,70,0.13111278414726257
ZUCCHINI,N,8,126,173,68,0.1310722529888153
ZUCCHINI,N,7,130,175,68,0.13083001971244812
ZUCCHINI,N,10,106,159,69,0.13041840493679047
ZUCCHINI,N,11,100,157,71,0.1301971673965454
GRAPE,B,27,111,59,115,0.21276497840881348
GRAPE,D,25,109,64,118,0.21222449839115143
GRAPE,A,28,116,62,121,0.21219052374362946
GRAPE,A,27,119,61,121,0.21217259764671326
GRAPE,C,26,118,63,122,0.21208566427230835
CUCUMBER,M,11,128,174,91,0.14385172724723816
CUCUMBER,M,10,139,180,87,0.1437591314315796
CUCUMBER,N,9,116,167,70,0.14369577169418335
CUCUMBER,N,8,126,173,68,0.1436387300491333
CUCUMBER,N,7,130,175,68,0.1434466689825058
COCONUT,B,1,115,71,37,0.1073106974363327
COCONUT,A,1,82,48,27,0.10693499445915222
COCONUT,H,8,230,167,96,0.10665909945964813
COCONUT,H,9,229,163,106,0.10618710517883301
COCONUT,H,7,230,170,89,0.10532626509666443
EGGPLANT,A,30,97,59,117,0.15847788751125336
EGGPLANT,D,28,91,56,119,0.15832212567329407
EGGPLANT,C,30,85,50,118,0.15823504328727722
EGGPLANT,B,30,94,58,120,0.15822988748550415
EGGPLANT,B,29,100,61,121,0.15797004103660583
ASPARAGUS,N,6,147,183,68,0.13845118880271912
ASPARAGUS,N,7,130,175,68,0.13835382461547852
ASPARAGUS,N,8,126,173,68,0.13817977905273438
ASPARAGUS,M,8,158,189,81,0.13806921243667603
ASPARAGUS,M,9,145,182,83,0.1380206048488617
PEACH,H,10,235,159,109,0.19879767298698425
PEACH,G,11,225,146,123,0.19856077432632446
PEACH,G,10,227,147,113,0.19832298159599304
PEACH,F,11,223,134,112,0.1979927122592926
PEACH,H,11,230,159,119,0.19700774550437927
APPLE,N,7,130,175,68,0.1189170777797699
APPLE,N,8,126,173,68,0.11887679249048233
APPLE,N,6,147,183,68,0.11845900118350983
APPLE,N,9,116,167,70,0.11766187846660614
APPLE,N,5,154,184,62,0.11725795269012451
EGG,H,5,237,185,78,0.12445975840091705
EGG,H,6,234,177,86,0.1242256611585617
EGG,I,8,235,194,96,0.12310544401407242
EGG,H,4,237,185,68,0.12286365777254105
EGG,I,7,237,198,90,0.12265153229236603
BANANA,J,3,239,213,61,0.1470802128314972
BANANA,J,2,235,211,51,0.14699187874794006
BANANA,L,1,229,216,45,0.14639590680599213
BANANA,K,2,234,219,67,0.14496967196464539
BANANA,L,2,228,217,53,0.14467991888523102
TOMATO,A,10,205,61,45,0.15906982123851776
TOMATO,A,11,205,61,45,0.15906982123851776
TOMATO,B,11,207,67,54,0.15884996950626373
TOMATO,B,10,206,66,49,0.1587628871202469
TOMATO,C,10,213,78,66,0.15810906887054443
BEET,A,20,175,49,110,0.16408929228782654
BEET,A,21,168,55,115,0.16385968029499054
BEET,A,18,192,50,97,0.16361533105373383
BEET,A,19,184,48,108,0.16332058608531952
BEET,A,22,159,58,117,0.1629716455936432
PEARL,H,14,222,163,143,0.12198314070701599
PEARL,H,13,224,161,135,0.12001560628414154
PEARL,H,17,192,166,175,0.11875034868717194
PEARL,H,15,218,165,158,0.1186203807592392
PEARL,H,16,200,164,172,0.11738887429237366
AMETHYST,A,30,97,59,117,0.1791485846042633
AMETHYST,B,29,100,61,121,0.17897683382034302
AMETHYST,E,25,106,67,121,0.17893701791763306
AMETHYST,C,28,102,62,123,0.1788957417011261
AMETHYST,C,27,105,59,118,0.17883116006851196
SAPPHIRE,I,30,48,65,124,0.1861000955104828
SAPPHIRE,H,30,49,56,116,0.18577322363853455
SAPPHIRE,J,30,59,68,123,0.1849909871816635
SAPPHIRE,I,29,62,71,129,0.18470782041549683
SAPPHIRE,H,29,59,64,124,0.18354469537734985
GOLD,I,10,228,200,119,0.21950465440750122
GOLD,I,9,231,195,106,0.21615204215049744
GOLD,G,1,221,168,33,0.21562612056732178
GOLD,I,11,225,195,128,0.2139696478843689
GOLD,F,1,220,158,32,0.2111477553844452
RUBY,A,17,197,53,86,0.16485796868801117
RUBY,B,15,205,59,81,0.16258123517036438
RUBY,A,16,201,57,74,0.16194361448287964
RUBY,C,14,200,66,84,0.16043135523796082
RUBY,B,16,207,57,93,0.15986549854278564
JADE,P,24,87,159,119,0.17159706354141235
JADE,P,23,88,158,113,0.17123949527740479
JADE,P,25,85,160,130,0.1699562519788742
JADE,P,22,90,158,106,0.16983355581760406
JADE,O,24,93,164,133,0.16900001466274261
TILE,C,4,170,82,47,0.14348717033863068
TILE,B,4,150,70,45,0.14253546297550201
TILE,B,3,136,67,39,0.14179755747318268
TILE,C,3,164,89,46,0.14160653948783875
TILE,C,5,180,80,46,0.14141453802585602
LAPIS LAZULI,I,30,48,65,124,0.1832924783229828
LAPIS LAZULI,J,29,67,79,135,0.18014460802078247
LAPIS LAZULI,H,30,49,56,116,0.180043563246727
LAPIS LAZULI,I,29,62,71,129,0.1794976145029068
LAPIS LAZULI,J,30,59,68,123,0.1784493327140808
AMBER,E,2,217,140,41,0.17028233408927917
AMBER,F,3,228,158,50,0.16843880712985992
AMBER,F,4,230,160,63,0.1680891215801239
AMBER,E,1,203,141,42,0.16770221292972565
AMBER,F,2,230,162,42,0.1672658920288086
BRICK,B,4,150,70,45,0.16385260224342346
BRICK,B,5,158,65,44,0.1621265709400177
BRICK,C,4,170,82,47,0.16132058203220367
BRICK,B,3,136,67,39,0.1606585681438446
BRICK,C,5,180,80,46,0.15916725993156433
EMERALD,P,12,67,127,70,0.20098960399627686
EMERALD,P,11,63,120,66,0.20072555541992188
EMERALD,P,13,70,136,71,0.2005603015422821
EMERALD,P,14,70,138,69,0.19968606531620026
EMERALD,P,10,65,118,66,0.19842314720153809
SUNFLOWER,H,2,237,188,52,0.1493096947669983
SUNFLOWER,I,2,235,196,46,0.14891958236694336
SUNFLOWER,H,3,237,186,58,0.1481909453868866
SUNFLOWER,I,4,238,198,69,0.14814157783985138
SUNFLOWER,I,3,235,197,59,0.14769427478313446
BASIL,P,20,91,158,90,0.15287312865257263
BASIL,O,18,94,161,93,0.15283916890621185
BASIL,N,14,91,158,86,0.15281806886196136
BASIL,O,17,91,158,86,0.15281806886196136
BASIL,N,15,99,162,95,0.152813121676445
MALLOW,G,15,222,144,155,0.15140438079833984
MALLOW,F,15,218,127,144,0.15117503702640533
MALLOW,E,16,205,110,140,0.1511296033859253
MALLOW,E,15,214,104,131,0.15110763907432556
MALLOW,F,16,202,130,150,0.14991596341133118
LAVENDER,H,21,142,131,158,0.2025139033794403
LAVENDER,H,20,154,142,164,0.20096158981323242
LAVENDER,H,19,168,152,171,0.20000305771827698
LAVENDER,H,22,125,121,154,0.19974005222320557
