word,coordenada_x,coordenada_y,R,G,B,distance
SALMON,H,14,222,163,143,0.18671846389770508
SALMON,H,13,224,161,135,0.18609119951725006
SALMON,G,11,225,146,123,0.1857578456401825
SALMON,G,12,223,145,126,0.18519949913024902
SALMON,H,12,227,160,127,0.184414803981781
WHALE,I,19,164,176,185,0.1597798764705658
WHALE,I,20,148,161,177,0.15935976803302765
WHALE,I,22,124,140,165,0.15776987373828888
WHALE,J,23,112,144,171,0.15659673511981964
WHALE,J,22,123,155,177,0.1562328338623047
GRIZZLY,A,1,82,48,27,0.1432856023311615
GRIZZLY,A,2,90,47,30,0.14218398928642273
GRIZZLY,B,1,115,71,37,0.14081519842147827
GRIZZLY,A,3,99,43,32,0.13928018510341644
GRIZZLY,C,1,143,92,43,0.1390226036310196
FLAMINGO,F,15,218,127,144,0.16588667035102844
FLAMINGO,G,15,222,144,155,0.16566886007785797
FLAMINGO,E,15,214,104,131,0.16416920721530914
FLAMINGO,E,14,217,110,120,0.16288237273693085
FLAMINGO,E,16,205,110,140,0.16184712946414948
FOX,I,18,191,193,194,0.12310892343521118
FOX,I,17,192,196,189,0.12011115998029709
FOX,I,19,164,176,185,0.11977455019950867
FOX,I,20,148,161,177,0.11580975353717804
FOX,J,18,180,202,194,0.11378957331180573
CRICKET,I,14,209,200,158,0.13348183035850525
CRICKET,I,15,204,200,166,0.1330668330192566
CRICKET,I,13,207,190,146,0.1328335553407669
CRICKET,J,13,197,200,155,0.13194851577281952
CRICKET,J,12,203,205,152,0.13181303441524506
CANARY,J,7,238,220,101,0.17945125699043274
CANARY,K,4,235,222,79,0.178868368268013
CANARY,J,6,240,218,93,0.17867353558540344
CANARY,K,2,234,219,67,0.17859198153018951
CANARY,K,3,234,219,71,0.17845433950424194
PIG,I,18,191,193,194,0.13444849848747253
PIG,H,15,218,165,158,0.12902045249938965
PIG,G,15,222,144,155,0.1275728940963745
PIG,G,16,206,150,162,0.12750136852264404
PIG,H,16,200,164,172,0.12726351618766785
TIGER,E,1,203,141,42,0.13312159478664398
TIGER,G,1,221,168,33,0.13198691606521606
TIGER,F,1,220,158,32,0.13174407184123993
TIGER,D,1,175,118,47,0.1316545158624649
TIGER,I,18,191,193,194,0.12984521687030792
LADYBUG,A,16,201,57,74,0.1474989950656891
LADYBUG,B,15,205,59,81,0.14689095318317413
LADYBUG,A,17,197,53,86,0.14548856019973755
LADYBUG,C,14,200,66,84,0.14524514973163605
LADYBUG,B,16,207,57,93,0.1449333131313324
FROG,P,10,65,118,66,0.13341155648231506
FROG,P,11,63,120,66,0.13148874044418335
FROG,J,16,187,201,178,0.13092312216758728
FROG,J,15,195,203,165,0.13086488842964172
FROG,P,4,102,139,65,0.13082364201545715
AXOLOTL,H,16,200,164,172,0.14668606221675873
AXOLOTL,H,17,192,166,175,0.14600203931331635
AXOLOTL,G,17,192,152,164,0.14584963023662567
AXOLOTL,G,16,206,150,162,0.14543400704860687
AXOLOTL,G,18,185,148,162,0.14539921283721924
TOAD,I,14,209,200,158,0.1418340504169464
TOAD,I,13,207,190,146,0.14120988547801971
TOAD,B,1,115,71,37,0.14061854779720306
TOAD,I,15,204,200,166,0.14048153162002563
TOAD,P,10,65,118,66,0.1404666155576706
LEMON,K,5,230,221,85,0.18027342855930328
LEMON,K,6,227,220,95,0.18001991510391235
LEMON,J,7,238,220,101,0.17961359024047852
LEMON,K,4,235,222,79,0.17934522032737732
LEMON,J,8,226,213,114,0.17866875231266022
LIME,M,4,202,207,62,0.19070294499397278
LIME,M,3,206,206,55,0.18982477486133575
LIME,L,6,215,214,82,0.18981659412384033
LIME,M,5,194,204,68,0.189630389213562
LIME,M,2,208,206,51,0.18929129838943481
KIWI,M,5,194,204,68,0.18025600910186768
KIWI,M,6,182,198,73,0.1798856407403946
KIWI,N,1,180,193,51,0.17983891069889069
KIWI,N,2,178,191,54,0.17972537875175476
KIWI,M,4,202,207,62,0.17963442206382751
PUMPKIN,D,5,200,104,46,0.17474693059921265
PUMPKIN,D,4,202,115,45,0.17414990067481995
PUMPKIN,E,6,213,114,50,0.17275674641132355
PUMPKIN,E,7,212,113,63,0.1718102991580963
PUMPKIN,E,5,217,125,46,0.17180639505386353
ZUCCHINI,P,10,65,118,66,0.13030999898910522
ZUCCHINI,P,11,63,120,66,0.1294412910938263
ZUCCHINI,P,8,77,130,68,0.1292179524898529
ZUCCHINI,P,9,70,126,68,0.1289248913526535
