word,coordenada_x,coordenada_y,R,G,B,distance
SALMON,F,8,215,132,84,0.29465600848197937
SALMON,F,9,219,128,88,0.2945338785648346
SALMON,E,7,212,113,63,0.2940143346786499
SALMON,F,10,220,130,98,0.2937818169593811
SALMON,F,7,223,142,80,0.29350602626800537
WHALE,I,17,192,196,189,0.2977028489112854
WHALE,M,24,93,172,174,0.2949864864349365
WHALE,N,26,82,161,166,0.2949373722076416
WHALE,P,29,82,157,165,0.29489248991012573
WHALE,M,25,86,163,179,0.29474300146102905
GRIZZLY,I,18,191,193,194,0.2832701802253723
GRIZZLY,I,17,192,196,189,0.2822747230529785
GRIZZLY,A,1,82,48,27,0.27245134115219116
GRIZZLY,I,19,164,176,185,0.2719627022743225
GRIZZLY,N,30,69,114,155,0.2709827423095703
FLAMINGO,F,13,213,130,122,0.3165820837020874
FLAMINGO,F,14,217,130,129,0.3162049353122711
FLAMINGO,G,14,220,142,135,0.31619808077812195
FLAMINGO,G,13,221,143,129,0.3161279857158661
FLAMINGO,F,12,219,133,119,0.3158573806285858
FOX,E,6,213,114,50,0.2950143814086914
FOX,D,4,202,115,45,0.294966459274292
FOX,E,5,217,125,46,0.294840931892395
FOX,D,3,191,112,45,0.2944503426551819
FOX,D,5,200,104,46,0.29443222284317017
CRICKET,P,1,112,140,60,0.2947637736797333
CRICKET,P,2,115,145,62,0.29394906759262085
CRICKET,P,3,107,142,64,0.2932813763618469
CRICKET,M,10,139,180,87,0.29296746850013733
CRICKET,P,4,102,139,65,0.29291707277297974
CANARY,I,1,225,191,32,0.3448861837387085
CANARY,H,1,230,186,38,0.3439525067806244
CANARY,J,1,224,203,44,0.3436404764652252
CANARY,I,2,235,196,46,0.3433372676372528
CANARY,J,2,235,211,51,0.3423696458339691
PIG,E,18,180,109,144,0.28207772970199585
PIG,E,17,190,111,143,0.28204917907714844
PIG,F,17,189,129,153,0.28177011013031006
PIG,F,16,202,130,150,0.2816646993160248
PIG,E,16,205,110,140,0.2814309000968933
TIGER,D,1,175,118,47,0.28421226143836975
TIGER,E,1,203,141,42,0.2823037803173065
